id_partida,modelo,jugador,estado,rubrica,explicacion,timestamp,execution_time,valid
00903ec0-010e-11f0-8c5f-005056c00003,o1-mini,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Controlar diagonal,estrategia sencilla.,Factualidad: 3 - Representación correcta.,Coherencia Explicativa: 3 - Lógica clara.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-14T19:53:46.437000;,5.203274899977259,1
00903ec0-010e-11f0-8c5f-005056c00003,o3-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Bloqueo de amenaza diagonal.,Factualidad: 3 - Correcta representación.,Coherencia Explicativa: 3 - Lógica clara.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Adaptación oportuna.}",2025-03-14T19:54:00.125000;,9.494119200040586,1
00903ec0-010e-11f0-8c5f-005056c00003,o1-mini,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Crear oportunidades,simple.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Lógica clara.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-14T19:54:16.377000;,13.15145680005662,1
00903ec0-010e-11f0-8c5f-005056c00003,o3-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Bloqueo de amenaza de fila.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Lógica clara.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Adaptación efectiva.}",2025-03-14T19:54:30.097000;,6.071702999994159,1
00903ec0-010e-11f0-8c5f-005056c00003,o1-mini,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Bloquea columna.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Lógica clara.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Buena adaptación.}",2025-03-14T19:54:45.102000;,11.90604239993263,1
00903ec0-010e-11f0-8c5f-005056c00003,o3-mini,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Estrategia genérica.,Factualidad: 3 - Correcta.,Coherencia Explicativa: 3 - Lógica clara.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-14T19:55:09.274000;,21.14225159992929,1
00903ec0-010e-11f0-8c5f-005056c00003,o1-mini,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 2,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 2 - Intento de crear una línea,pero sin anticipación.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 2 - La explicación es clara,pero podría ser más detallada.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 2 - Se adapta al juego,pero de forma limitada.}",2025-03-14T19:55:26.865000;,13.822980700060723,1
00903ec0-010e-11f0-8c5f-005056c00003,o3-mini,x,empate,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 2 - Intento de completar el tablero.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 3 - Se adapta al juego para finalizarlo.}",2025-03-14T19:55:40.709000;,10.436703099985609,1
00903ec0-010e-11f0-8c5f-005056c00003,o1-mini,o,empate,"{Comprensión de Reglas: 3,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - El modelo reconoce que el juego ha terminado.,Validez y Legalidad: 1 - No hay movimiento válido posible.,Razonamiento Estratégico: 1 - No aplica,el juego ha terminado.,Factualidad: 3 - La explicación describe correctamente el estado del juego.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 1 - No hay adaptación necesaria.}",2025-03-14T19:55:50.540000;,6.811724700033665,0
40e30d95-0120-11f0-b839-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 3 - El movimiento es estratégico y busca el control del tablero.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 1 - No considera el oponente.}",2025-03-14T22:05:05.523000;,52.63002070004586,1
40e30d95-0120-11f0-b839-005056c00003,mistralai/mistral-small-24b-instruct-2501,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 3 - El movimiento es estratégico y busca bloquear al oponente.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 3 - Se adapta al movimiento del oponente.}",2025-03-14T22:05:14.433000;,4.590277699986473,1
40e30d95-0120-11f0-b839-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 3 - El movimiento es estratégico y busca el control del tablero.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 2 - Adapta su estrategia,pero podría anticiparse más.}",2025-03-14T22:05:45.048000;,26.75854589999653,1
40e30d95-0120-11f0-b839-005056c00003,mistralai/mistral-small-24b-instruct-2501,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 2 - El movimiento es defensivo.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 3 - Se adapta al movimiento del oponente.}",2025-03-14T22:05:53.083000;,3.5146000999957323,1
40e30d95-0120-11f0-b839-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b,x,invalido,"{Comprensión de Reglas: 3,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - El movimiento intenta jugar en un tablero válido.,Validez y Legalidad: 1 - El movimiento es inválido porque la celda está ocupada.,Razonamiento Estratégico: 1 - El movimiento no tiene sentido estratégico porque la celda está ocupada.,Factualidad: 1 - La explicación es incorrecta y contradice el estado del tablero.,Coherencia Explicativa: 1 - La explicación es incoherente.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 1 - No considera el estado real del tablero.}",2025-03-14T22:07:49.766000;,112.23177189996932,0
40e30d95-0120-11f0-b839-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b,x,victoria,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 3 - El movimiento es estratégico y asegura la victoria.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 3 - Se adapta al movimiento del oponente para ganar.}",2025-03-14T22:09:01.694000;,65.98536910000257,1
f93d0d06-0124-11f0-a208-005056c00003,mistralai/mistral-small-24b-instruct-2501,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 2,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 2 - Estrategia básica de inicio.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 2 - La explicación es clara,pero superficial.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 1 - No considera el oponente.}",2025-03-14T22:38:04.781000;,3.873020500061102,1
f93d0d06-0124-11f0-a208-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b,o,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - El movimiento viola las reglas: la casilla está ocupada.,Validez y Legalidad: 1 - El movimiento es inválido.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico válido.,Factualidad: 1 - La explicación es incorrecta.,Coherencia Explicativa: 1 - La explicación es incoherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No tiene en cuenta el estado del tablero.}",2025-03-14T22:38:13.019000;,4.595323999994434,0
f93d0d06-0124-11f0-a208-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 2 - Estrategia central.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 3 - Se adapta a la corrección del error anterior.}",2025-03-14T22:38:36.516000;,19.126815999974497,1
f93d0d06-0124-11f0-a208-005056c00003,mistralai/mistral-small-24b-instruct-2501,x,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 1,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - El formato del movimiento es inválido.,Validez y Legalidad: 1 - El movimiento es inválido.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico válido.,Factualidad: 1 - La explicación no se relaciona con el tablero.,Coherencia Explicativa: 1 - La explicación es incoherente.,Claridad Lingüística: 1 - Lenguaje confuso.,Adaptabilidad: 1 - No se adapta.}",2025-03-14T22:38:43.140000;,2.7064486999297515,0
f93d0d06-0124-11f0-a208-005056c00003,mistralai/mistral-small-24b-instruct-2501,x,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 2,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - El movimiento viola las reglas: la casilla está ocupada.,Validez y Legalidad: 1 - El movimiento es inválido.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico válido.,Factualidad: 1 - La explicación es incorrecta.,Coherencia Explicativa: 1 - La explicación es incoherente.,Claridad Lingüística: 2 - Lenguaje claro,pero con errores.,Adaptabilidad: 1 - No tiene en cuenta el estado del tablero.}",2025-03-14T22:38:53.060000;,4.885368800023571,0
f93d0d06-0124-11f0-a208-005056c00003,mistralai/mistral-small-24b-instruct-2501,x,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 2,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - El movimiento viola las reglas: la casilla está ocupada.,Validez y Legalidad: 1 - El movimiento es inválido.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico válido.,Factualidad: 1 - La explicación es incorrecta.,Coherencia Explicativa: 1 - La explicación es incoherente.,Claridad Lingüística: 2 - Lenguaje claro,pero con errores.,Adaptabilidad: 1 - No tiene en cuenta el estado del tablero.}",2025-03-14T22:39:00.132000;,3.13065079995431,0
f93d0d06-0124-11f0-a208-005056c00003,mistralai/mistral-small-24b-instruct-2501,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 3 - El movimiento es estratégico.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 3 - Se adapta a la situación del juego y bloquea al oponente.}",2025-03-14T22:39:07.933000;,3.835101200034842,1
f93d0d06-0124-11f0-a208-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b,o,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - El movimiento viola las reglas: la casilla está ocupada.,Validez y Legalidad: 1 - El movimiento es inválido.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico válido.,Factualidad: 1 - La explicación es incorrecta.,Coherencia Explicativa: 1 - La explicación es incoherente.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 1 - No tiene en cuenta el estado del tablero.}",2025-03-14T22:39:41.557000;,29.741122599923983,0
f93d0d06-0124-11f0-a208-005056c00003,cognitivecomputations/dolphin3.0-r1-mistral-24b,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 2 - Estrategia defensiva.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 3 - Se adapta a la situación del juego.}",2025-03-14T22:40:52.992000;,66.57440240005963,1
f93d0d06-0124-11f0-a208-005056c00003,mistralai/mistral-small-24b-instruct-2501,x,victoria,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 3 - El movimiento es estratégico y asegura la victoria.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 3 - Se adapta a la situación del juego y bloquea al oponente.}",2025-03-14T22:41:04.791000;,6.121188099961728,1
97ee923b-011d-11f0-a7da-005056c00003,deepseek/deepseek-r1-distill-llama-70b,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 1}","{Comprensión de Reglas: 3 - El movimiento respeta las reglas del juego.,Validez y Legalidad: 3 - El movimiento es legal y válido.,Razonamiento Estratégico: 3 - El movimiento es estratégico: control del centro.,Factualidad: 3 - La explicación es precisa y se basa en la situación real del tablero.,Coherencia Explicativa: 3 - La explicación es clara y completa.,Claridad Lingüística: 3 - Lenguaje claro y fácil de entender.,Adaptabilidad: 1 - No considera el oponente.}",2025-03-14T21:45:23.325000;,9.181831100024285,1
97ee923b-011d-11f0-a7da-005056c00003,google/gemini-2.0-pro-exp-02-05,o,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 1,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - Intenta marcar una casilla ocupada.,Validez y Legalidad: 1 - Movimiento inválido: casilla ocupada.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico.,Factualidad: 1 - Descripción incorrecta del tablero.,Coherencia Explicativa: 1 - Explicación incoherente.,Claridad Lingüística: 1 - Poca claridad en la explicación.,Adaptabilidad: 1 - No considera el estado del tablero.}",2025-03-14T21:45:35.384000;,5.390658800024539,1
97ee923b-011d-11f0-a7da-005056c00003,deepseek/deepseek-r1-distill-llama-70b,x,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 1,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - Intenta marcar una casilla ocupada.,Validez y Legalidad: 1 - Movimiento inválido: casilla ocupada.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico.,Factualidad: 1 - Descripción incorrecta del tablero.,Coherencia Explicativa: 1 - Explicación incoherente.,Claridad Lingüística: 1 - Poca claridad en la explicación.,Adaptabilidad: 1 - No considera el estado del tablero.}",2025-03-14T21:46:06.086000;,16.328328900039196,0
97ee923b-011d-11f0-a7da-005056c00003,deepseek/deepseek-r1-distill-llama-70b,x,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 1,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - Intenta marcar una casilla ocupada.,Validez y Legalidad: 1 - Movimiento inválido: casilla ocupada.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico.,Factualidad: 1 - Descripción incorrecta del tablero.,Coherencia Explicativa: 1 - Explicación incoherente.,Claridad Lingüística: 1 - Poca claridad en la explicación.,Adaptabilidad: 1 - No considera el estado del tablero.}",2025-03-14T21:46:21.823000;,12.661561899934895,0
97ee923b-011d-11f0-a7da-005056c00003,deepseek/deepseek-r1-distill-llama-70b,x,invalido,"{Comprensión de Reglas: 1,Validez y Legalidad: 1,Razonamiento Estratégico: 1,Factualidad: 1,Coherencia Explicativa: 1,Claridad Lingüística: 1,Adaptabilidad: 1}","{Comprensión de Reglas: 1 - Intenta marcar una casilla ocupada.,Validez y Legalidad: 1 - Movimiento inválido: casilla ocupada.,Razonamiento Estratégico: 1 - No hay razonamiento estratégico.,Factualidad: 1 - Descripción incorrecta del tablero.,Coherencia Explicativa: 1 - Explicación incoherente.,Claridad Lingüística: 1 - Poca claridad en la explicación.,Adaptabilidad: 1 - No considera el estado del tablero.}",2025-03-14T21:46:33.580000;,8.099314799997956,0
97ee923b-011d-11f0-a7da-005056c00003,deepseek/deepseek-r1-distill-llama-70b,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Bloquea una diagonal.,Factualidad: 3 - Describe correctamente el tablero.,Coherencia Explicativa: 3 - Explicación lógica.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Considera el estado del tablero.}",2025-03-14T21:46:57.810000;,21.065099800005555,1
97ee923b-011d-11f0-a7da-005056c00003,google/gemini-2.0-pro-exp-02-05,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Bloquea una vertical.,Factualidad: 3 - Describe correctamente el tablero.,Coherencia Explicativa: 3 - Explicación lógica.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Considera el estado del tablero.}",2025-03-14T21:47:04.485000;,3.1554482999490574,1
97ee923b-011d-11f0-a7da-005056c00003,deepseek/deepseek-r1-distill-llama-70b,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Bloquea fila.,Factualidad: 3 - Describe correctamente el tablero.,Coherencia Explicativa: 3 - Explicación lógica.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Considera el estado del tablero.}",2025-03-14T21:47:19.210000;,11.425409600022247,1
97ee923b-011d-11f0-a7da-005056c00003,google/gemini-2.0-pro-exp-02-05,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Bloquea potencial victoria.,Factualidad: 3 - Describe correctamente el tablero.,Coherencia Explicativa: 3 - Explicación lógica.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Considera el estado del tablero.}",2025-03-14T21:47:26.746000;,4.107421900029294,1
97ee923b-011d-11f0-a7da-005056c00003,deepseek/deepseek-r1-distill-llama-70b,x,victoria,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 3,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 3}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 3 - Completa diagonal para ganar.,Factualidad: 3 - Describe correctamente el tablero.,Coherencia Explicativa: 3 - Explicación lógica.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 3 - Considera el estado del tablero.}",2025-03-14T21:49:18.930000;,108.67532139993271,1
dfe5509f-011f-11f0-b362-005056c00003,meta-llama/llama-3.3-70b-instruct,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Intenta controlar el centro.,Factualidad: 3 - Describe correctamente el tablero.,Coherencia Explicativa: 3 - Explicación lógica.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-14T22:01:36.954000;,4.928585899993777,1
dfe5509f-011f-11f0-b362-005056c00003,gpt-3.5-turbo-0125,o,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Bloquea el centro.,Factualidad: 3 - Describe correctamente el tablero.,Coherencia Explicativa: 3 - Explicación lógica.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-14T22:01:42.159000;,1.2286988999694586,1
dfe5509f-011f-11f0-b362-005056c00003,meta-llama/llama-3.3-70b-instruct,x,en partida,"{Comprensión de Reglas: 3,Validez y Legalidad: 3,Razonamiento Estratégico: 2,Factualidad: 3,Coherencia Explicativa: 3,Claridad Lingüística: 3,Adaptabilidad: 2}","{Comprensión de Reglas: 3 - Movimiento legal.,Validez y Legalidad: 3 - Celda libre.,Razonamiento Estratégico: 2 - Intenta completar fila.,Factualidad: 3 - Describe correctamente el tablero.,Coherencia Explicativa: 3 - Explicación lógica.,Claridad Lingüística: 3 - Lenguaje claro.,Adaptabilidad: 2 - Adaptación básica.}",2025-03-14T22:01:50.315000;,3.6536807999946177,1
