id,id_match,player,move,valid,win,model,execution_time,timestamp,board
67dd9d722f12de8d460e989a,430a011a-0677-11f0-a90f-005056c00003,x,"['mark', '2', '1']",1,1,cognitivecomputations/dolphin3.0-mistral-24b:free,1.4673516000002564,2025-03-21T17:10:10.694000,"[['cell', '1', '2', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '2', '3', 'x'], ['cell', '3', '3', 'o'], ['cell', '1', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '2', '1', 'x'], ['control', 'o']]"
67ddaa4a7d7484b7ce8834a8,fba2037f-067e-11f0-83f8-005056c00003,x,"['mark', '1', '1']",1,0,mistralai/mistral-small-24b-instruct-2501:free,5.031254600000466,2025-03-21T18:04:58.200000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67ddaa627d7484b7ce8834aa,fba2037f-067e-11f0-83f8-005056c00003,o,"['mark', '2', '2']",1,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,20.926773500001218,2025-03-21T18:05:22.154000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67ddaa6a7d7484b7ce8834ac,fba2037f-067e-11f0-83f8-005056c00003,x,"['mark', '1', '2']",1,0,mistralai/mistral-small-24b-instruct-2501:free,4.150279400000727,2025-03-21T18:05:30.252000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67ddaa717d7484b7ce8834ae,fba2037f-067e-11f0-83f8-005056c00003,o,"['mark', '2', '1']",1,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,4.375527800000782,2025-03-21T18:05:37.423000,"[['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '2', '1', 'o'], ['control', 'x']]"
67ddaa787d7484b7ce8834b0,fba2037f-067e-11f0-83f8-005056c00003,x,"['mark', '3', '1']",1,0,mistralai/mistral-small-24b-instruct-2501:free,3.8899256999993668,2025-03-21T18:05:44.138000,"[['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '1', 'x'], ['control', 'o']]"
67ddab527d7484b7ce8834b2,fba2037f-067e-11f0-83f8-005056c00003,o,"['mark', '1', '3']",1,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,69.18088549999993,2025-03-21T18:09:22.176000,"[['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '3', 'o'], ['control', 'x']]"
67ddab5a7d7484b7ce8834b4,fba2037f-067e-11f0-83f8-005056c00003,x,"['mark', '3', '3']",1,0,mistralai/mistral-small-24b-instruct-2501:free,3.659885099999883,2025-03-21T18:09:30.816000,"[['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67ddab667d7484b7ce8834b6,fba2037f-067e-11f0-83f8-005056c00003,o,"['mark', '3', '3']",0,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,7.179424500000096,2025-03-21T18:09:42.021000,"[['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67ddab8f7d7484b7ce8834b8,fba2037f-067e-11f0-83f8-005056c00003,o,"['mark', '3', '2']",1,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,36.62139109999953,2025-03-21T18:10:23.508000,"[['cell', '2', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '3', '2', 'o'], ['control', 'x']]"
67ddab987d7484b7ce8834ba,fba2037f-067e-11f0-83f8-005056c00003,x,"['mark', '2', '3']",1,0,mistralai/mistral-small-24b-instruct-2501:free,5.159162400001151,2025-03-21T18:10:32.442000,"[['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '3', '2', 'o'], ['cell', '2', '3', 'x'], ['control', 'o']]"
67ddabc47d7484b7ce8834bc,fba2037f-067e-11f0-83f8-005056c00003,o,"['mark', '2', '3']",0,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,39.828444099999615,2025-03-21T18:11:16.414000,"[['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '3', '2', 'o'], ['cell', '2', '3', 'x'], ['control', 'o']]"
67dda2d4d63dc541468ae74c,7bbd75d4-067a-11f0-96ba-005056c00003,x,"['mark', '2', '2']",1,0,deepseek/deepseek-r1-distill-llama-70b:free,27.746449599999323,2025-03-21T17:33:08.925000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dda2dbd63dc541468ae74e,7bbd75d4-067a-11f0-96ba-005056c00003,o,"['mark', '1', '1']",1,0,o1-mini,4.9923453999999765,2025-03-21T17:33:15.944000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dda2efd63dc541468ae750,7bbd75d4-067a-11f0-96ba-005056c00003,x,"['mark', '3', '3']",1,0,deepseek/deepseek-r1-distill-llama-70b:free,17.119776400000774,2025-03-21T17:33:35.190000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dda2f8d63dc541468ae752,7bbd75d4-067a-11f0-96ba-005056c00003,o,"['mark', '1', '3']",1,0,o1-mini,7.247489499999574,2025-03-21T17:33:44.688000,"[['cell', '1', '2', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '3', 'o'], ['control', 'x']]"
67dda315d63dc541468ae754,7bbd75d4-067a-11f0-96ba-005056c00003,x,"['mark', '2', '1']",1,0,deepseek/deepseek-r1-distill-llama-70b:free,26.409000900001047,2025-03-21T17:34:13.556000,"[['cell', '1', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['control', 'o']]"
67dda31fd63dc541468ae756,7bbd75d4-067a-11f0-96ba-005056c00003,o,"['mark', '1', '2']",1,1,o1-mini,7.7241548000001785,2025-03-21T17:34:23.820000,"[['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['cell', '1', '2', 'o'], ['control', 'x']]"
67dda341d63dc541468ae758,7bbd75d4-067a-11f0-96ba-005056c00003,x,"['mark', '1', '2']",0,1,deepseek/deepseek-r1-distill-llama-70b:free,28.77523349999865,2025-03-21T17:34:57.192000,"[['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['cell', '1', '2', 'o'], ['control', 'x']]"
67dda915c1c5448ef9a2ac58,3e4ee0f3-067e-11f0-8e2e-005056c00003,x,"['mark', '1', '1']",1,0,meta-llama/llama-3.3-70b-instruct:free,14.064628899999661,2025-03-21T17:59:49.620000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dda91ec1c5448ef9a2ac5a,3e4ee0f3-067e-11f0-8e2e-005056c00003,o,"['mark', '2', '2']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,4.607799700001124,2025-03-21T17:59:58.240000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dda93bc1c5448ef9a2ac5c,3e4ee0f3-067e-11f0-8e2e-005056c00003,x,"['mark', '1', '2']",1,0,meta-llama/llama-3.3-70b-instruct:free,25.55888419999974,2025-03-21T18:00:27.710000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dda948c1c5448ef9a2ac5e,3e4ee0f3-067e-11f0-8e2e-005056c00003,o,"['mark', '3', '2']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,3.7798682000011468,2025-03-21T18:00:40.460000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '2', 'o'], ['control', 'x']]"
67dda94fc1c5448ef9a2ac60,3e4ee0f3-067e-11f0-8e2e-005056c00003,x,"['mark', '1', '3']",1,1,meta-llama/llama-3.3-70b-instruct:free,3.8548030000001745,2025-03-21T18:00:47.465000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '2', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dda958c1c5448ef9a2ac62,3e4ee0f3-067e-11f0-8e2e-005056c00003,o,['None'],0,1,nvidia/llama-3.1-nemotron-70b-instruct:free,3.8346043999990798,2025-03-21T18:00:56.189000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '2', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dd9db9a55b6895892baabd,7f1fb8c1-0677-11f0-b4ae-005056c00003,x,"['mark', '2', '2']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,4.65923119999934,2025-03-21T17:11:21.888000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dd9dc7a55b6895892baabf,7f1fb8c1-0677-11f0-b4ae-005056c00003,o,"['mark', '2', '1']",1,0,meta-llama/llama-3.3-70b-instruct:free,11.07404310000129,2025-03-21T17:11:35.975000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '1', 'o'], ['control', 'x']]"
67dd9dcfa55b6895892baac1,7f1fb8c1-0677-11f0-b4ae-005056c00003,x,"['mark', '3', '3']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,4.189079900001161,2025-03-21T17:11:43.333000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dd9dd5a55b6895892baac3,7f1fb8c1-0677-11f0-b4ae-005056c00003,o,"['mark', '1', '1']",1,0,meta-llama/llama-3.3-70b-instruct:free,2.7129110999994737,2025-03-21T17:11:49.579000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dd9ddda55b6895892baac5,7f1fb8c1-0677-11f0-b4ae-005056c00003,x,"['mark', '1', '2']",1,0,nvidia/llama-3.1-nemotron-70b-instruct:free,4.72546180000063,2025-03-21T17:11:57.198000,"[['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dd9de5a55b6895892baac7,7f1fb8c1-0677-11f0-b4ae-005056c00003,o,"['mark', '3', '1']",1,1,meta-llama/llama-3.3-70b-instruct:free,3.978212899999562,2025-03-21T17:12:05.309000,"[['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '1', 'o'], ['control', 'x']]"
67dd9df0a55b6895892baac9,7f1fb8c1-0677-11f0-b4ae-005056c00003,x,"['mark', '2', '3']",1,1,nvidia/llama-3.1-nemotron-70b-instruct:free,5.688979199998357,2025-03-21T17:12:16.614000,"[['cell', '1', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '3', 'x'], ['control', 'o']]"
67dd9e94c8a811a277032345,014476c7-0678-11f0-a810-005056c00003,x,['None'],0,0,qwen/qwen2.5-vl-72b-instruct:free,3.1545246000005136,2025-03-21T17:15:00.358000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['control', 'x']]"
67dd9e9ac8a811a277032347,014476c7-0678-11f0-a810-005056c00003,x,"['mark', '2', '2']",1,0,qwen/qwen2.5-vl-72b-instruct:free,1.8286879999996017,2025-03-21T17:15:06.673000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dd9ea1c8a811a277032349,014476c7-0678-11f0-a810-005056c00003,o,"['mark', '2', '2']",0,0,sophosympatheia/rogue-rose-103b-v0.2:free,4.175154399999883,2025-03-21T17:15:13.641000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dd9ea8c8a811a27703234b,014476c7-0678-11f0-a810-005056c00003,o,"['mark', '1', '1']",1,0,sophosympatheia/rogue-rose-103b-v0.2:free,4.637170500000138,2025-03-21T17:15:20.934000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dd9eb4c8a811a27703234d,014476c7-0678-11f0-a810-005056c00003,x,"['mark', '2', '2']",0,0,qwen/qwen2.5-vl-72b-instruct:free,4.049265900001046,2025-03-21T17:15:32.649000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dd9f1dc8a811a27703234f,014476c7-0678-11f0-a810-005056c00003,x,['[]'],0,0,qwen/qwen2.5-vl-72b-instruct:free,101.30039800000122,2025-03-21T17:17:17.050000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dd9f2fc8a811a277032351,014476c7-0678-11f0-a810-005056c00003,x,"['mark', '3', '3']",1,0,qwen/qwen2.5-vl-72b-instruct:free,8.687692600000446,2025-03-21T17:17:35.074000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dd9f3cc8a811a277032353,014476c7-0678-11f0-a810-005056c00003,o,"['mark', '2', '1']",1,0,sophosympatheia/rogue-rose-103b-v0.2:free,4.232825300001423,2025-03-21T17:17:48.548000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '2', '1', 'o'], ['control', 'x']]"
67dd9f42c8a811a277032355,014476c7-0678-11f0-a810-005056c00003,x,"[""MOVE OR STEP with this format ['mark','M','N'] - list format in python""]",0,0,qwen/qwen2.5-vl-72b-instruct:free,1.3876340000006167,2025-03-21T17:17:54.705000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '2', '1', 'o'], ['control', 'x']]"
67dd9f48c8a811a277032357,014476c7-0678-11f0-a810-005056c00003,x,['None'],0,0,qwen/qwen2.5-vl-72b-instruct:free,2.6018361000005825,2025-03-21T17:18:00.529000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '2', '1', 'o'], ['control', 'x']]"
67dd9f53c8a811a277032359,014476c7-0678-11f0-a810-005056c00003,x,"['mark', '1', '3']",1,0,qwen/qwen2.5-vl-72b-instruct:free,7.1856628000005,2025-03-21T17:18:11.519000,"[['cell', '1', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '2', '1', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dd9f5dc8a811a27703235b,014476c7-0678-11f0-a810-005056c00003,o,"['mark', '3', '1']",1,1,sophosympatheia/rogue-rose-103b-v0.2:free,6.423177200000282,2025-03-21T17:18:21.604000,"[['cell', '1', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '2', '1', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['control', 'x']]"
67dd9f78c8a811a27703235d,014476c7-0678-11f0-a810-005056c00003,x,"['mark', '2', '3']",1,1,qwen/qwen2.5-vl-72b-instruct:free,22.903704800000924,2025-03-21T17:18:48.327000,"[['cell', '1', '2', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '2', '1', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '3', 'x'], ['control', 'o']]"
67dda9ae1d218271621cde1d,9def41ac-067e-11f0-bb75-005056c00003,x,"['mark', '1', '2']",1,0,sophosympatheia/rogue-rose-103b-v0.2:free,6.2186688000001595,2025-03-21T18:02:22.247000,"[['cell', '1', '1', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dda9b41d218271621cde1f,9def41ac-067e-11f0-bb75-005056c00003,o,['Action'],0,0,qwen/qwen2.5-vl-72b-instruct:free,2.3932598999999755,2025-03-21T18:02:28.342000,"[['cell', '1', '1', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dda9ba1d218271621cde21,9def41ac-067e-11f0-bb75-005056c00003,o,"['mark', '2', '2']",1,0,qwen/qwen2.5-vl-72b-instruct:free,3.800578200000018,2025-03-21T18:02:34.976000,"[['cell', '1', '1', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '2', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dda9c11d218271621cde23,9def41ac-067e-11f0-bb75-005056c00003,x,"['mark', '1', '3']",1,0,sophosympatheia/rogue-rose-103b-v0.2:free,3.5675217999996676,2025-03-21T18:02:41.175000,"[['cell', '1', '1', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dda9c81d218271621cde25,9def41ac-067e-11f0-bb75-005056c00003,o,"['mark', '1', '1']",1,0,qwen/qwen2.5-vl-72b-instruct:free,3.7319674999998824,2025-03-21T18:02:48.065000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dda9d01d218271621cde27,9def41ac-067e-11f0-bb75-005056c00003,x,"['mark', '3', '3']",1,0,sophosympatheia/rogue-rose-103b-v0.2:free,4.097770500000479,2025-03-21T18:02:56.225000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '1', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dda9d61d218271621cde29,9def41ac-067e-11f0-bb75-005056c00003,o,"['mark', 'M', 'N']",0,0,qwen/qwen2.5-vl-72b-instruct:free,1.9751458999999159,2025-03-21T18:03:02.034000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '1', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dda9de1d218271621cde2b,9def41ac-067e-11f0-bb75-005056c00003,o,"['mark', '3', '2']",1,0,qwen/qwen2.5-vl-72b-instruct:free,4.534732400001303,2025-03-21T18:03:10.048000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '1', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '3', 'x'], ['cell', '3', '2', 'o'], ['control', 'x']]"
